"ubigeo","actasContabilizadas","contabilizadas","totalActas","participacionCiudadana","actasEnviadasJee","enviadasJee","actasPendientesJee","pendientesJee","fechaActualizacion","idUbigeoDepartamento","idUbigeoProvincia","idUbigeoDistrito","idUbigeoDistritoElectoral","totalVotosEmitidos","totalVotosValidos","porcentajeVotosEmitidos","porcentajeVotosValidos"
"071209",100,15,15,60.048,0,0,0,0,1781052480265,70000,71200,71209,NA,2477,2339,100,100
"071210",97.917,47,48,70.254,2.083,1,0,0,1781052480265,70000,71200,71210,NA,9714,9313,100,100
"071211",100,29,29,81.661,0,0,0,0,1781052480265,70000,71200,71211,NA,6626,6245,100,100
"071212",100,30,30,73.023,0,0,0,0,1781052480265,70000,71200,71212,NA,6307,5835,100,100
"071301",100,68,68,75.941,0,0,0,0,1781052480265,70000,71300,71301,NA,14930,14003,100,100
"071302",100,36,36,83.876,0,0,0,0,1781052480265,70000,71300,71302,NA,8828,8294,100,100
"071303",100,18,18,78.673,0,0,0,0,1781052480265,70000,71300,71303,NA,3866,3663,100,100
"071304",96.774,30,31,57.162,3.226,1,0,0,1781052480265,70000,71300,71304,NA,5112,4815,100,100
"071305",95.833,23,24,74.059,4.167,1,0,0,1781052480265,70000,71300,71305,NA,4762,4491,100,100
"071306",100,32,32,75.347,0,0,0,0,1781052480265,70000,71300,71306,NA,7063,6606,100,100
"071307",100,10,10,80.335,0,0,0,0,1781052480265,70000,71300,71307,NA,2251,2149,100,100
"080101",98.182,108,110,72.005,1.818,2,0,0,1781052480265,80000,80100,80101,NA,23190,22082,100,100
"080102",100,10,10,56.572,0,0,0,0,1781052480265,80000,80100,80102,NA,1330,1277,100,100
"080103",98.611,71,72,57.484,1.389,1,0,0,1781052480265,80000,80100,80103,NA,10611,9977,100,100
"080104",100,3,3,56.797,0,0,0,0,1781052480265,80000,80100,80104,NA,493,469,100,100
"080105",100,7,7,58.08,0,0,0,0,1781052480265,80000,80100,80105,NA,974,910,100,100
"080106",100,7,7,69.165,0,0,0,0,1781052480265,80000,80100,80106,NA,1292,1209,100,100
"080108",100,3,3,58.67,0,0,0,0,1781052480265,80000,80100,80108,NA,450,436,100,100
"080109",100,4,4,67.034,0,0,0,0,1781052480265,80000,80100,80109,NA,730,698,100,100
"080110",100,3,3,53.436,0,0,0,0,1781052480265,80000,80100,80110,NA,451,440,100,100
"080111",100,3,3,56.307,0,0,0,0,1781052480265,80000,80100,80111,NA,491,467,100,100
"080112",100,3,3,62.012,0,0,0,0,1781052480265,80000,80100,80112,NA,524,482,100,100
"080113",100,4,4,59.862,0,0,0,0,1781052480265,80000,80100,80113,NA,607,570,100,100
"080114",100,9,9,60.276,0,0,0,0,1781052480265,80000,80100,80114,NA,1179,1139,100,100
"080115",100,10,10,62.62,0,0,0,0,1781052480265,80000,80100,80115,NA,1759,1671,100,100
"080116",100,4,4,62.564,0,0,0,0,1781052480265,80000,80100,80116,NA,615,588,100,100
"080117",100,8,8,57.136,0,0,0,0,1781052480265,80000,80100,80117,NA,1177,1138,100,100
"080118",100,67,67,65.751,0,0,0,0,1781052480265,80000,80100,80118,NA,12273,11728,100,100
"080119",100,36,36,77.124,0,0,0,0,1781052480265,80000,80100,80119,NA,7943,7569,100,100
"080120",100,21,21,62.334,0,0,0,0,1781052480265,80000,80100,80120,NA,3525,3288,100,100
"080201",100,29,29,63.287,0,0,0,0,1781052480265,80000,80200,80201,NA,4913,4665,100,100
"080202",100,20,20,45.234,0,0,0,0,1781052480265,80000,80200,80202,NA,2316,2186,100,100
"080203",100,13,13,61.653,0,0,0,0,1781052480265,80000,80200,80203,NA,2066,1964,100,100
"080204",100,9,9,62.729,0,0,0,0,1781052480265,80000,80200,80204,NA,1338,1273,100,100
"080205",100,7,7,62.46,0,0,0,0,1781052480265,80000,80200,80205,NA,1163,1117,100,100
"080206",100,34,34,59.001,0,0,0,0,1781052480265,80000,80200,80206,NA,5667,5397,100,100
"080207",100,11,11,59.109,0,0,0,0,1781052480265,80000,80200,80207,NA,1752,1665,100,100
"080208",100,20,20,54.094,0,0,0,0,1781052480265,80000,80200,80208,NA,2682,2516,100,100
"080301",100,69,69,64.144,0,0,0,0,1781052480265,80000,80300,80301,NA,12553,11681,100,100
"080302",95.833,23,24,63.339,4.167,1,0,0,1781052480265,80000,80300,80302,NA,3946,3760,100,100
"080303",100,3,3,56.121,0,0,0,0,1781052480265,80000,80300,80303,NA,463,448,100,100
"080304",100,14,14,55.048,0,0,0,0,1781052480265,80000,80300,80304,NA,1903,1791,100,100
"080305",100,5,5,58.569,0,0,0,0,1781052480265,80000,80300,80305,NA,704,673,100,100
"080306",80,4,5,49.625,20,1,0,0,1781052480265,80000,80300,80306,NA,662,631,100,100
"080307",100,5,5,58.679,0,0,0,0,1781052480265,80000,80300,80307,NA,764,718,100,100
"080308",100,4,4,68.966,0,0,0,0,1781052480265,80000,80300,80308,NA,720,688,100,100
"080309",100,5,5,56.497,0,0,0,0,1781052480265,80000,80300,80309,NA,700,679,100,100
"080310",83.333,5,6,50,16.667,1,0,0,1781052480265,80000,80300,80310,NA,708,673,100,100
"080311",100,10,10,64.103,0,0,0,0,1781052480265,80000,80300,80311,NA,1550,1484,100,100
"080312",100,11,11,71.084,0,0,0,0,1781052480265,80000,80300,80312,NA,2065,1967,100,100
"080401",100,9,9,59.258,0,0,0,0,1781052480265,80000,80400,80401,NA,1501,1425,100,100
"080402",100,5,5,54.737,0,0,0,0,1781052480265,80000,80400,80402,NA,728,688,100,100
"080403",100,7,7,51.325,0,0,0,0,1781052480265,80000,80400,80403,NA,775,735,100,100
"080405",100,5,5,55.638,0,0,0,0,1781052480265,80000,80400,80405,NA,676,661,100,100
"080406",100,4,4,47.263,0,0,0,0,1781052480265,80000,80400,80406,NA,449,432,100,100
"080408",100,4,4,50.059,0,0,0,0,1781052480265,80000,80400,80408,NA,421,394,100,100
"080409",100,7,7,58.275,0,0,0,0,1781052480265,80000,80400,80409,NA,993,953,100,100
"080410",100,3,3,49.935,0,0,0,0,1781052480265,80000,80400,80410,NA,387,378,100,100
"080414",100,5,5,51.541,0,0,0,0,1781052480265,80000,80400,80414,NA,602,574,100,100
"080422",100,4,4,70.509,0,0,0,0,1781052480265,80000,80400,80422,NA,734,721,100,100
"080427",100,4,4,54.632,0,0,0,0,1781052480265,80000,80400,80427,NA,519,505,100,100
"080428",100,7,7,68.958,0,0,0,0,1781052480265,80000,80400,80428,NA,1204,1145,100,100
"080429",100,5,5,61.014,0,0,0,0,1781052480265,80000,80400,80429,NA,734,700,100,100
"080501",100,28,28,66.875,0,0,0,0,1781052480265,80000,80500,80501,NA,5029,4724,100,100
"080502",100,13,13,68.228,0,0,0,0,1781052480265,80000,80500,80502,NA,2534,2406,100,100
"080503",100,15,15,68.796,0,0,0,0,1781052480265,80000,80500,80503,NA,2833,2657,100,100
"080504",100,16,16,64.538,0,0,0,0,1781052480265,80000,80500,80504,NA,2870,2725,100,100
"080506",100,41,41,57.403,0,0,0,0,1781052480265,80000,80500,80506,NA,6420,5997,100,100
"080509",100,30,30,70.313,0,0,0,0,1781052480265,80000,80500,80509,NA,5971,5637,100,100
"080511",100,8,8,56.739,0,0,0,0,1781052480265,80000,80500,80511,NA,1183,1108,100,100
"080512",100,15,15,54.505,0,0,0,0,1781052480265,80000,80500,80512,NA,2311,2188,100,100
"080515",100,7,7,70.47,0,0,0,0,1781052480265,80000,80500,80515,NA,1334,1259,100,100
"080517",95,19,20,66.488,5,1,0,0,1781052480265,80000,80500,80517,NA,3837,3597,100,100
"080518",100,3,3,54.414,0,0,0,0,1781052480265,80000,80500,80518,NA,376,346,100,100
"080519",100,16,16,52.516,0,0,0,0,1781052480265,80000,80500,80519,NA,2087,1891,100,100
"080520",100,11,11,53.696,0,0,0,0,1781052480265,80000,80500,80520,NA,1431,1360,100,100
"080523",92.857,13,14,46.92,7.143,1,0,0,1781052480265,80000,80500,80523,NA,1851,1758,100,100
"080525",100,8,8,54.182,0,0,0,0,1781052480265,80000,80500,80525,NA,1004,950,100,100
"080526",100,11,11,55.823,0,0,0,0,1781052480265,80000,80500,80526,NA,1644,1541,100,100
"080528",100,18,18,61.676,0,0,0,0,1781052480265,80000,80500,80528,NA,2620,2475,100,100
"080529",100,8,8,52.287,0,0,0,0,1781052480265,80000,80500,80529,NA,1223,1136,100,100
"080530",100,4,4,62.602,0,0,0,0,1781052480265,80000,80500,80530,NA,693,650,100,100
"080531",100,10,10,60.7,0,0,0,0,1781052480265,80000,80500,80531,NA,1560,1472,100,100
"080532",100,6,6,65.163,0,0,0,0,1781052480265,80000,80500,80532,NA,997,933,100,100
"080533",100,5,5,60.26,0,0,0,0,1781052480265,80000,80500,80533,NA,834,791,100,100
"080534",100,4,4,57.517,0,0,0,0,1781052480265,80000,80500,80534,NA,505,480,100,100
"080601",100,4,4,62.205,0,0,0,0,1781052480265,80000,80600,80601,NA,553,534,100,100
"080602",100,5,5,65.782,0,0,0,0,1781052480265,80000,80600,80602,NA,942,895,100,100
"080603",100,3,3,63.255,0,0,0,0,1781052480265,80000,80600,80603,NA,377,359,100,100
"080604",100,6,6,68.352,0,0,0,0,1781052480265,80000,80600,80604,NA,1149,1109,100,100
"080605",100,3,3,62.698,0,0,0,0,1781052480265,80000,80600,80605,NA,395,374,100,100
"080606",100,5,5,48.855,0,0,0,0,1781052480265,80000,80600,80606,NA,640,605,100,100
"080607",100,15,15,55.074,0,0,0,0,1781052480265,80000,80600,80607,NA,2095,1935,100,100
"080608",100,3,3,54.877,0,0,0,0,1781052480265,80000,80600,80608,NA,467,451,100,100
"080609",100,3,3,54.654,0,0,0,0,1781052480265,80000,80600,80609,NA,458,436,100,100
"080610",80,4,5,40.082,20,1,0,0,1781052480265,80000,80600,80610,NA,586,548,100,100
"080611",100,5,5,53.668,0,0,0,0,1781052480265,80000,80600,80611,NA,695,650,100,100
"080612",100,4,4,60.636,0,0,0,0,1781052480265,80000,80600,80612,NA,553,531,100,100
"080613",100,10,10,49.431,0,0,0,0,1781052480265,80000,80600,80613,NA,1346,1293,100,100
"080614",100,4,4,47.228,0,0,0,0,1781052480265,80000,80600,80614,NA,460,437,100,100
"080615",100,4,4,53.001,0,0,0,0,1781052480265,80000,80600,80615,NA,521,493,100,100
"080616",100,5,5,50.35,0,0,0,0,1781052480265,80000,80600,80616,NA,719,685,100,100
"080701",100,15,15,60.847,0,0,0,0,1781052480265,80000,80700,80701,NA,2513,2373,100,100
"080702",95.238,20,21,55.862,4.762,1,0,0,1781052480265,80000,80700,80702,NA,2754,2579,100,100
"080703",100,9,9,52.433,0,0,0,0,1781052480265,80000,80700,80703,NA,1153,1069,100,100
"080704",100,9,9,56.658,0,0,0,0,1781052480265,80000,80700,80704,NA,1336,1248,100,100
"080705",100,3,3,63.555,0,0,0,0,1781052480265,80000,80700,80705,NA,497,473,100,100
"080706",100,12,12,57.68,0,0,0,0,1781052480265,80000,80700,80706,NA,1840,1691,100,100
"080707",100,16,16,56.698,0,0,0,0,1781052480265,80000,80700,80707,NA,2531,2341,100,100
"080708",100,4,4,66.631,0,0,0,0,1781052480265,80000,80700,80708,NA,615,597,100,100
"080709",90.909,10,11,48.455,9.091,1,0,0,1781052480265,80000,80700,80709,NA,1443,1348,100,100
"080710",100,9,9,48.305,0,0,0,0,1781052480265,80000,80700,80710,NA,1026,969,100,100
"080711",100,12,12,63.606,0,0,0,0,1781052480265,80000,80700,80711,NA,1919,1837,100,100
"090101",98.276,228,232,73.349,1.724,4,0,0,1781052480265,90000,90100,90101,NA,49869,46575,100,100
"090102",100,48,48,64.057,0,0,0,0,1781052360243,90000,90100,90102,NA,8656,7951,100,100
"090103",98.333,59,60,58.602,1.667,1,0,0,1781052480265,90000,90100,90103,NA,9555,8835,100,100
"090104",95.238,20,21,50.575,4.762,1,0,0,1781052480265,90000,90100,90104,NA,2989,2830,100,100
"090105",100,19,19,65.477,0,0,0,0,1781052480265,90000,90100,90105,NA,3393,3206,100,100
"090106",95,19,20,68.992,5,1,0,0,1781052480265,90000,90100,90106,NA,3827,3544,100,100
"090107",100,15,15,52.904,0,0,0,0,1781052480265,90000,90100,90107,NA,1922,1825,100,100
"090108",100,67,67,68.038,0,0,0,0,1781052480265,90000,90100,90108,NA,12934,11718,100,100
"090109",100,12,12,50.231,0,0,0,0,1781052480265,90000,90100,90109,NA,1633,1559,100,100
"090110",99.115,224,226,74.999,0.885,2,0,0,1781052360243,90000,90100,90110,NA,50191,46874,100,100
"090111",100,99,99,77.738,0,0,0,0,1781052480265,90000,90100,90111,NA,22289,20938,100,100
"090112",100,12,12,63.133,0,0,0,0,1781052480265,90000,90100,90112,NA,1971,1874,100,100
"090113",100,27,27,71.373,0,0,0,0,1781052480265,90000,90100,90113,NA,5278,4868,100,100
"090201",100,52,52,72.992,0,0,0,0,1781052480265,90000,90200,90201,NA,11143,10282,100,100
"090202",100,13,13,55.779,0,0,0,0,1781052480265,90000,90200,90202,NA,1911,1785,100,100
"090203",100,10,10,42.457,0,0,0,0,1781052480265,90000,90200,90203,NA,1137,1066,100,100
"090204",100,21,21,72.67,0,0,0,0,1781052480265,90000,90200,90204,NA,4281,4032,100,100
"090205",100,25,25,67.692,0,0,0,0,1781052480265,90000,90200,90205,NA,4777,4484,100,100
"090206",100,8,8,53.942,0,0,0,0,1781052480265,90000,90200,90206,NA,1163,1085,100,100
"090207",100,32,32,63.627,0,0,0,0,1781052480265,90000,90200,90207,NA,5533,5221,100,100
"090208",100,13,13,76.008,0,0,0,0,1781052480265,90000,90200,90208,NA,2753,2491,100,100
"090301",100,13,13,60.805,0,0,0,0,1781052480265,90000,90300,90301,NA,2161,2000,100,100
"090307",100,14,14,47.721,0,0,0,0,1781052480265,90000,90300,90307,NA,1811,1665,100,100
"090312",100,21,21,44.989,0,0,0,0,1781052480265,90000,90300,90312,NA,2379,2210,100,100
"090314",100,20,20,60.607,0,0,0,0,1781052480265,90000,90300,90314,NA,3274,3065,100,100
"090316",100,4,4,50.324,0,0,0,0,1781052480265,90000,90300,90316,NA,544,509,100,100
"090317",100,20,20,58.713,0,0,0,0,1781052480265,90000,90300,90317,NA,3066,2851,100,100
"090321",100,7,7,57.038,0,0,0,0,1781052480265,90000,90300,90321,NA,1086,1020,100,100
"090322",100,11,11,51.03,0,0,0,0,1781052480265,90000,90300,90322,NA,1586,1517,100,100
"090323",100,10,10,50.695,0,0,0,0,1781052480265,90000,90300,90323,NA,1386,1306,100,100
"090401",100,36,36,61.207,0,0,0,0,1781052480265,90000,90400,90401,NA,6199,5716,100,100
"090402",100,7,7,36.22,0,0,0,0,1781052480265,90000,90400,90402,NA,640,601,100,100
"090403",100,14,14,58.624,0,0,0,0,1781052480265,90000,90400,90403,NA,2104,1955,100,100
"090404",100,19,19,51.734,0,0,0,0,1781052480265,90000,90400,90404,NA,2774,2522,100,100
"090405",100,5,5,38.059,0,0,0,0,1781052480265,90000,90400,90405,NA,545,494,100,100
"090406",100,11,11,56.129,0,0,0,0,1781052480265,90000,90400,90406,NA,1685,1583,100,100
"090407",100,42,42,59.311,0,0,0,0,1781052480265,90000,90400,90407,NA,6959,6485,100,100
"090408",100,7,7,58.366,0,0,0,0,1781052480265,90000,90400,90408,NA,1043,970,100,100
"090409",100,15,15,58.014,0,0,0,0,1781052480265,90000,90400,90409,NA,2349,2197,100,100
"090410",100,10,10,49.298,0,0,0,0,1781052480265,90000,90400,90410,NA,1334,1229,100,100
"090411",100,7,7,47.344,0,0,0,0,1781052480265,90000,90400,90411,NA,900,821,100,100
"090501",100,43,43,57.706,0,0,0,0,1781052480265,90000,90500,90501,NA,6320,5721,100,100
"090502",100,22,22,51.47,0,0,0,0,1781052480265,90000,90500,90502,NA,2854,2691,100,100
"090505",100,8,8,51.649,0,0,0,0,1781052480265,90000,90500,90505,NA,971,889,100,100
"090506",100,12,12,68.125,0,0,0,0,1781052480265,90000,90500,90506,NA,2165,2053,100,100
"090507",100,9,9,68.76,0,0,0,0,1781052480265,90000,90500,90507,NA,1752,1659,100,100
"090601",100,149,149,68.414,0,0,0,0,1781052480265,90000,90600,90601,NA,29932,28109,100,100
"090602",100,24,24,65.818,0,0,0,0,1781052480265,90000,90600,90602,NA,4473,4213,100,100
"090603",100,13,13,68.823,0,0,0,0,1781052480265,90000,90600,90603,NA,2532,2357,100,100
"090604",100,34,34,71.282,0,0,0,0,1781052480265,90000,90600,90604,NA,7022,6627,100,100
"090605",94.737,36,38,62.545,5.263,2,0,0,1781052480265,90000,90600,90605,NA,6733,6228,100,100
"090606",100,67,67,67.829,0,0,0,0,1781052480265,90000,90600,90606,NA,13205,12281,100,100
"090607",91.667,11,12,64.11,8.333,1,0,0,1781052480265,90000,90600,90607,NA,2106,1975,100,100
"090608",100,29,29,77.839,0,0,0,0,1781052480265,90000,90600,90608,NA,6505,6071,100,100
"090609",100,13,13,70.844,0,0,0,0,1781052480265,90000,90600,90609,NA,2561,2361,100,100
"090610",80,8,10,57.238,20,2,0,0,1781052480265,90000,90600,90610,NA,1542,1437,100,100
"090701",98.214,55,56,55.958,1.786,1,0,0,1781052480265,90000,90700,90701,NA,8908,8221,100,100
"090702",100,35,35,52.06,0,0,0,0,1781052480265,90000,90700,90702,NA,5067,4765,100,100
"090704",100,39,39,62.322,0,0,0,0,1781052480265,90000,90700,90704,NA,6598,6191,100,100
"090706",100,36,36,55.659,0,0,0,0,1781052480265,90000,90700,90706,NA,5572,5259,100,100
"090801",89.474,17,19,52.702,10.526,2,0,0,1781052480265,90000,90800,90801,NA,2809,2645,100,100
"090802",97.368,37,38,54.261,2.632,1,0,0,1781052480265,90000,90800,90802,NA,5819,5328,100,100
"090803",100,23,23,58.939,0,0,0,0,1781052480265,90000,90800,90803,NA,3867,3555,100,100
"090804",100,20,20,56.747,0,0,0,0,1781052480265,90000,90800,90804,NA,2948,2601,100,100
"090805",100,19,19,57.212,0,0,0,0,1781052480265,90000,90800,90805,NA,3058,2844,100,100
"090901",100,16,16,51.014,0,0,0,0,1781052480265,90000,90900,90901,NA,2213,2010,100,100
"090902",100,20,20,48.978,0,0,0,0,1781052480265,90000,90900,90902,NA,2539,2348,100,100
"090903",100,11,11,49.217,0,0,0,0,1781052480265,90000,90900,90903,NA,1257,1168,100,100
"090904",100,8,8,46.279,0,0,0,0,1781052480265,90000,90900,90904,NA,771,742,100,100
"091001",100,14,14,55.093,0,0,0,0,1781052480265,90000,91000,91001,NA,2185,2091,100,100
"091002",100,9,9,53.044,0,0,0,0,1781052480265,90000,91000,91002,NA,1246,1188,100,100
"091003",100,11,11,35.57,0,0,0,0,1781052480265,90000,91000,91003,NA,1076,1046,100,100
"091004",100,3,3,43.353,0,0,0,0,1781052480265,90000,91000,91004,NA,375,359,100,100
"091005",94.118,16,17,45.536,5.882,1,0,0,1781052480265,90000,91000,91005,NA,2178,2089,100,100
"091006",100,17,17,49.978,0,0,0,0,1781052480265,90000,91000,91006,NA,2234,2151,100,100
"091007",100,6,6,48.561,0,0,0,0,1781052480265,90000,91000,91007,NA,810,799,100,100
"091101",100,20,20,56.466,0,0,0,0,1781052480265,90000,91100,91101,NA,3205,3013,100,100
"091102",95,19,20,47.389,5,1,0,0,1781052480265,90000,91100,91102,NA,2723,2586,100,100
"091103",100,10,10,42.556,0,0,0,0,1781052480265,90000,91100,91103,NA,1192,1140,100,100
"091104",100,12,12,38.84,0,0,0,0,1781052480265,90000,91100,91104,NA,1239,1202,100,100
"091105",100,9,9,55.345,0,0,0,0,1781052480265,90000,91100,91105,NA,1341,1288,100,100
"091106",100,23,23,47.14,0,0,0,0,1781052480265,90000,91100,91106,NA,2522,2362,100,100
"091107",100,9,9,32.423,0,0,0,0,1781052480265,90000,91100,91107,NA,772,732,100,100
"091108",100,13,13,46.115,0,0,0,0,1781052480265,90000,91100,91108,NA,1626,1570,100,100
"100101",99.175,481,485,77.705,0.825,4,0,0,1781052720258,100000,100100,100101,NA,111088,104969,100,100
"100102",100,105,105,82.373,0,0,0,0,1781052720258,100000,100100,100102,NA,25436,24052,100,100
"100103",100,50,50,82.672,0,0,0,0,1781052720258,100000,100100,100103,NA,11975,11296,100,100
"100104",100,134,134,80.951,0,0,0,0,1781052720258,100000,100100,100104,NA,31843,30155,100,100
"100105",100,17,17,84.002,0,0,0,0,1781052720258,100000,100100,100105,NA,4127,3908,100,100
"100106",100,70,70,81.819,0,0,0,0,1781052720258,100000,100100,100106,NA,16678,15834,100,100
"100107",100,22,22,83.336,0,0,0,0,1781052720258,100000,100100,100107,NA,5231,4933,100,100
"100108",100,23,23,83.729,0,0,0,0,1781052720258,100000,100100,100108,NA,5609,5331,100,100
"100109",100,72,72,83.053,0,0,0,0,1781052720258,100000,100100,100109,NA,17388,16487,100,100
"100110",100,75,75,81.507,0,0,0,0,1781052720258,100000,100100,100110,NA,18005,17037,100,100
"100111",100,12,12,79.408,0,0,0,0,1781052720258,100000,100100,100111,NA,2819,2676,100,100
"100112",93.75,15,16,81.019,6.25,1,0,0,1781052720258,100000,100100,100112,NA,3624,3453,100,100
"100113",100,21,21,85.526,0,0,0,0,1781052720258,100000,100100,100113,NA,5182,4962,100,100
"100114",100,17,17,79.696,0,0,0,0,1781052720258,100000,100100,100114,NA,3772,3557,100,100
"100201",99.061,211,213,81.537,0.939,2,0,0,1781052720258,100000,100200,100201,NA,51475,48337,100,100
"100202",100,16,16,65.013,0,0,0,0,1781052720258,100000,100200,100202,NA,3027,2928,100,100
"100203",92.5,37,40,78.042,7.5,3,0,0,1781052720258,100000,100200,100203,NA,8946,8487,100,100
"100204",100,38,38,83.827,0,0,0,0,1781052720258,100000,100200,100204,NA,9221,8662,100,100
"100205",98.507,66,67,84.259,1.493,1,0,0,1781052720258,100000,100200,100205,NA,16738,15766,100,100
"100206",100,6,6,52.151,0,0,0,0,1781052720258,100000,100200,100206,NA,776,744,100,100
"100207",98.592,70,71,84.425,1.408,1,0,0,1781052720258,100000,100200,100207,NA,17725,16376,100,100
"100208",100,15,15,83.119,0,0,0,0,1781052720258,100000,100200,100208,NA,3550,3357,100,100
"100209",100,23,23,84.555,0,0,0,0,1781052720258,100000,100200,100209,NA,5666,5348,100,100
"100210",97.842,136,139,80.216,2.158,3,0,0,1781052720258,100000,100200,100210,NA,32940,31056,100,100
"100211",100,6,6,55.618,0,0,0,0,1781052720258,100000,100200,100211,NA,787,754,100,100
"100301",97.701,85,87,74.044,2.299,2,0,0,1781052720258,100000,100300,100301,NA,18637,17655,100,100
"100302",100,9,9,73.434,0,0,0,0,1781052720258,100000,100300,100302,NA,1758,1698,100,100
"100303",100,11,11,76.955,0,0,0,0,1781052720258,100000,100300,100303,NA,2401,2313,100,100
"100304",100,51,51,75.308,0,0,0,0,1781052720258,100000,100300,100304,NA,11202,10597,100,100
"100305",100,60,60,77.715,0,0,0,0,1781052720258,100000,100300,100305,NA,13576,12939,100,100
"100401",98.37,181,184,78.781,1.63,3,0,0,1781052720258,100000,100400,100401,NA,42686,39727,100,100
"100402",100,8,8,77.055,0,0,0,0,1781052720258,100000,100400,100402,NA,1659,1576,100,100
"100403",100,20,20,83.345,0,0,0,0,1781052720258,100000,100400,100403,NA,4679,4517,100,100
"100404",100,37,37,81.887,0,0,0,0,1781052720258,100000,100400,100404,NA,8816,8338,100,100
"100405",100,23,23,81.275,0,0,0,0,1781052720258,100000,100400,100405,NA,5369,5142,100,100
"100406",97.917,47,48,78.505,2.083,1,0,0,1781052720258,100000,100400,100406,NA,10935,10266,100,100
"100407",98.387,61,62,83.413,1.613,1,0,0,1781052720258,100000,100400,100407,NA,15086,14213,100,100
"100408",100,44,44,82.403,0,0,0,0,1781052720258,100000,100400,100408,NA,10691,10040,100,100
"100501",100,24,24,75.743,0,0,0,0,1781052720258,100000,100500,100501,NA,5199,4881,100,100
"100502",100,6,6,80.401,0,0,0,0,1781052720258,100000,100500,100502,NA,1243,1187,100,100
"100503",100,9,9,77.391,0,0,0,0,1781052720258,100000,100500,100503,NA,2023,1950,100,100
"100504",100,5,5,80.672,0,0,0,0,1781052720258,100000,100500,100504,NA,1056,1020,100,100
"100505",100,2,2,69.2,0,0,0,0,1781052720258,100000,100500,100505,NA,346,335,100,100
"110101",98.904,361,365,76.332,1.096,4,0,0,1781052720258,110000,110100,110101,NA,83181,78153,100,100
